Number	BioSampleName	ServiceId	ServiceName	ServiceEName	SampleInfo_TotalLength	SampleInfo_NumRecords	SampleInfo_Context	SampleInfo_DNABarcodeName	RunDetails_WellSampleName	RunDetails_BioSampleUniqueId	RunDetails_InstrumentId	RunDetails_InstrumentName	RunDetails_WellUniqueId	RunDetails_TimeStampedName	RunDetails_RunName	RunDetails_CreatedBy	RunDetails_WhenCreated	RunDetails_WhenStarted	WellInfo_Name	WellInfo_WellName	WellInfo_Application	WellInfo_Concentration	WellInfo_OnPlateLoadingConcentration	WellInfo_InsertSize	WellInfo_IsoSeq	WellInfo_IsCCS	WellInfo_SampleReuseEnabled	WellInfo_StageHotstartEnabled	WellInfo_SizeSelectionEnabled	WellInfo_UseCount	WellInfo_DNAControlComplex	CellStat_ZMWs_input	CellStat_ZMWs_pass_filters	CellStat_ZMWs_fail_filters	CellStat_ZMWs_shortcut_filters	CellStat_ZMWs_with_tandem_repeats	CellStat_Below_SNR_threshold	CellStat_Median_length_filter	CellStat_Lacking_full_passes	CellStat_Heteroduplex_insertions	CellStat_Coverage_drops	CellStat_Insufficient_draft_cov	CellStat_Draft_too_different	CellStat_Draft_generation_error	CellStat_Draft_above_--max-length	CellStat_Draft_below_--min-length	CellStat_Reads_failed_polishing	CellStat_Empty_coverage_windows	CellStat_CCS_did_not_converge	CellStat_CCS_adapter_concatenation	CellStat_CCS_adapter_palindrome	CellStat_CCS_adapter_residue	CellStat_CCS_below_minimum_RQ	CellStat_Unknown_error	CellStat_ZMWs_missing_adapters	BAMPath	BamFileUniqueId	WellInfo_LibraryType	CellStat_ZMW_with_full-length_subread	CellStat_ZMW_with_control_failure	CellStat_ZMW_with_control_success	CellStat_HiFi_Reads	CellStat_HiFi_Yield_(bp)	CellStat_HiFi_Read_Length_(mean,_bp)	CellStat_HiFi_Read_Length_(median,_bp)	CellStat_HiFi_Read_Length_N50_(bp)	CellStat_HiFi_Read_Quality_(median)	CellStat_HiFi_Number_of_Passes_(mean)	CellStat_<Q20_Reads	CellStat_<Q20_Yield_(bp)	CellStat_<Q20_Read_Length_(mean,_bp)	CellStat_<Q20_Read_Length_(median,_bp)	CellStat_<Q20_Read_Quality_(median)	CellStat_>=Q30_Reads	CellStat_>=Q30_Yield_(bp)	CellStat_>=Q30_Read_Length_(mean,_bp)	CellStat_>=Q30_Read_Length_(median,_bp)	CellStat_>=Q30_Read_Quality_(median)	CellStat_Base_quality_>=Q30_(bp)	RunDetails_WhenCompleted	CellStat_Inputs	CellStat_Passed	CellStat_Failed	CellStat_Tandem_repeats	CellStat_Shortcut_filters	CellStat_Missing_adapters	XMLFilePath	Sample ID	RunDetails_WellSampleName_tmp
11	Triticale	E-202305-19829	20230526_파이젠_박태석_de novo_1	20230526_PHZ_PTS_de novo_1	39,416,860,294	2,862,714	m84065_230627_050434_s4	bc2008--bc2008	Snufc-Pg-04_Triticale-Cell1 (Triticale)	77146668-6edb-47fb-a96e-42b41c78f0d7	84065	Revio01	8c80c3ee-dffb-4612-aa1b-610022f5f144	r84065_20230627_045349	1-20230627-15kb-3cell_Revio	admin	2023-06-27 04:29:53.091000+00:00	2023-06-27T04:57:30.2769297Z	Snufc-Pg-04_Triticale	B01	hifiReads	0	225	0	false	true	false	false	false	0	Revio sequencing control	14750302	5699478 (38.64%)	9050824 (61.36%)	0 (0.000%)	49291 (0.545%)	116072 (1.282%)	0 (0.000%)	8468590 (93.57%)	136844 (1.512%)	4695 (0.052%)	74504 (0.823%)	0 (0.000%)	218180 (2.411%)	0 (0.000%)	108 (0.001%)	10359 (0.114%)	9203 (0.102%)	9346 (0.103%)	3 (0.000%)	48 (0.001%)	173 (0.002%)	2699 (0.030%)	0 (0.000%)	512930 (9.000%)	/dlst/tmp-Revio/r84065_20230627_045349/1_B01/hifi_reads/m84065_230627_050434_s4.hifi_reads.bc2008.bam	32233bca-0c7c-408e-97af-a6a766100428																														/dlst/tmp-Revio/r84065_20230627_045349/1_B01/pb_formats/m84065_230627_050434_s4.hifi_reads.bc2008.consensusreadset.xml	Snufc-Pg-04	Snufc-Pg-04_Triticale
12	caki-1 cell	E-202305-19819	20230523_충남대학교_김준_de novo_1	20230523_CNNU_Kimjun_de novo_1	79,707,974,123	5,425,733	m84065_230627_060603_s2	bc2006--bc2006	caki-1 cell-Cell3 (caki-1 cell)	228e0d66-6128-4cf9-b9d9-0854b4542163	84065	Revio01	cf642b1a-fa53-482a-90e0-06f9057b4c1d	r84065_20230627_045349	1-20230627-15kb-3cell_Revio	admin	2023-06-27 04:29:53.091000+00:00	2023-06-27T04:57:30.2769297Z	caki-1 cell	D01	hifiReads	0	225	0	false	true	false	false	false	0	Revio sequencing control	17831172	5773620 (32.38%)	12057552 (67.62%)	0 (0.000%)	99024 (0.821%)	113588 (0.942%)	0 (0.000%)	11370098 (94.30%)	214641 (1.780%)	4585 (0.038%)	83934 (0.696%)	0 (0.000%)	217540 (1.804%)	0 (0.000%)	113 (0.001%)	18364 (0.152%)	17601 (0.146%)	11187 (0.093%)	3 (0.000%)	34 (0.000%)	135 (0.001%)	5729 (0.048%)	0 (0.000%)	607875 (10.53%)	/dlst/tmp-Revio/r84065_20230627_045349/1_D01/hifi_reads/m84065_230627_060603_s2.hifi_reads.bc2006.bam	04be93c1-ec50-42e1-9ec5-010792087f1f																														/dlst/tmp-Revio/r84065_20230627_045349/1_D01/pb_formats/m84065_230627_060603_s2.hifi_reads.bc2006.consensusreadset.xml	Snufc-Pg-04	caki-1 cell
13	Snufc-Pg-02	E-202305-19829	20230526_파이젠_박태석_de novo_1	20230526_PHZ_PTS_de novo_1	72,879,042,827	5,158,872	m84065_230627_053457_s1	bc2010--bc2010	Snufc-Pg-02-Cell2 (Snufc-Pg-02)	49c98862-0581-45e7-ae25-3b1b314e139f	84065	Revio01	7b8ddd1e-71a3-4c60-b0a6-41a5ea867692	r84065_20230627_045349	1-20230627-15kb-3cell_Revio	admin	2023-06-27 04:29:53.091000+00:00	2023-06-27T04:57:30.2769297Z	Snufc-Pg-02	C01	hifiReads	0	225	0	false	true	false	false	false	0	Revio sequencing control	16073246	5487697 (34.14%)	10585549 (65.86%)	0 (0.000%)	61748 (0.583%)	122576 (1.158%)	0 (0.000%)	9955832 (94.05%)	136641 (1.291%)	5625 (0.053%)	85795 (0.810%)	0 (0.000%)	245719 (2.321%)	0 (0.000%)	86 (0.001%)	9910 (0.094%)	10872 (0.103%)	9481 (0.090%)	3 (0.000%)	46 (0.000%)	168 (0.002%)	2795 (0.026%)	0 (0.000%)	336116 (6.125%)	/dlst/tmp-Revio/r84065_20230627_045349/1_C01/hifi_reads/m84065_230627_053457_s1.hifi_reads.bc2010.bam	52844b28-fec5-4fef-b894-7f7cfed3ef02																														/dlst/tmp-Revio/r84065_20230627_045349/1_C01/pb_formats/m84065_230627_053457_s1.hifi_reads.bc2010.consensusreadset.xml	Snufc-Pg-04	Snufc-Pg-02
14	Snu1272	E-202305-19819	20230523_충남대학교_김준_de novo_1	20230523_CNNU_Kimjun_de novo_1	77,623,370,698	5,564,617	m84065_230630_075656_s1	bc2012--bc2012	Snu1272-Cell3 (Snu1272)	48b32f38-76b3-4fa7-b64c-26d968a5eb2c	84065	Revio01	1dc14067-bfd7-4205-8238-2f64e8bcaa27	r84065_20230630_064122	1-20230630-18kb-4cell_Revio	admin	2023-06-30 05:47:22.337000+00:00	2023-06-30T06:48:16.0343828Z	Snu1272	A01	hifiReads	0	225	0	false	true	false	false	false	0	Revio sequencing control	18112085	5968654 (32.95%)	12143431 (67.05%)	0 (0.000%)	82476 (0.679%)	142132 (1.170%)	0 (0.000%)	11397130 (93.85%)	200660 (1.652%)	4375 (0.036%)	87732 (0.722%)	2 (0.000%)	264441 (2.178%)	0 (0.000%)	182 (0.001%)	15268 (0.126%)	16123 (0.133%)	10025 (0.083%)	6 (0.000%)	57 (0.000%)	131 (0.001%)	5167 (0.043%)	0 (0.000%)	765922 (12.83%)	/dlst/tmp-Revio/r84065_20230630_064122/2_A01/hifi_reads/m84065_230630_075656_s1.hifi_reads.bc2012.bam	14a9fc7c-ead7-41b6-9d23-644dc201959c																														/dlst/tmp-Revio/r84065_20230630_064122/2_A01/pb_formats/m84065_230630_075656_s1.hifi_reads.bc2012.consensusreadset.xml	Snufc-Pg-04	Snu1272
15	PC-3	E-202305-19819	20230523_충남대학교_김준_de novo_1	20230523_CNNU_Kimjun_de novo_1	87,292,979,804	5,692,469	m84065_230630_065519_s3	bc2009--bc2009	PC-3-Cell1 (PC-3)	23176945-334b-45a6-ae7a-7d5249d8d94a	84065	Revio01	7b35976a-d7c7-4125-bb8e-fca14a43cc31	r84065_20230630_064122	1-20230630-18kb-4cell_Revio	admin	2023-06-30 05:47:22.337000+00:00	2023-06-30T06:48:16.0343828Z	PC-3	C01	hifiReads	0	225	0	false	true	false	false	false	0	Revio sequencing control	18957109	6107861 (32.22%)	12849248 (67.78%)	0 (0.000%)	108960 (0.848%)	150529 (1.172%)	0 (0.000%)	12088747 (94.08%)	200818 (1.563%)	4103 (0.032%)	96811 (0.753%)	1 (0.000%)	254783 (1.983%)	0 (0.000%)	165 (0.001%)	15869 (0.124%)	18306 (0.142%)	12257 (0.095%)	2 (0.000%)	20 (0.000%)	114 (0.001%)	6723 (0.052%)	0 (0.000%)	461509 (7.556%)	/dlst/tmp-Revio/r84065_20230630_064122/1_C01/hifi_reads/m84065_230630_065519_s3.hifi_reads.bc2009.bam	b163a9cb-1911-4663-b82e-563ff2e66e41																														/dlst/tmp-Revio/r84065_20230630_064122/1_C01/pb_formats/m84065_230630_065519_s3.hifi_reads.bc2009.consensusreadset.xml	Snufc-Pg-04	PC-3
16	HK-2cell	E-202305-19819	20230523_충남대학교_김준_de novo_1	20230523_CNNU_Kimjun_de novo_1	92,042,093,366	6,480,256	m84065_230630_072550_s4	bc2011--bc2011	HK-2cell-Cell2 (HK-2cell)	623eaf2b-138d-47cb-b6ea-3014bfb108c3	84065	Revio01	ada4feb2-5367-40f0-afee-56912de621c7	r84065_20230630_064122	1-20230630-18kb-4cell_Revio	admin	2023-06-30 05:47:22.337000+00:00	2023-06-30T06:48:16.0343828Z	HK-2cell	D01	hifiReads	0	225	0	false	true	false	false	false	0	Revio sequencing control	19563455	6949158 (35.52%)	12614297 (64.48%)	0 (0.000%)	94244 (0.747%)	145070 (1.150%)	0 (0.000%)	11892030 (94.27%)	125001 (0.991%)	3170 (0.025%)	95822 (0.760%)	2 (0.000%)	313043 (2.482%)	0 (0.000%)	202 (0.002%)	7329 (0.058%)	17298 (0.137%)	8806 (0.070%)	1 (0.000%)	58 (0.000%)	195 (0.002%)	6270 (0.050%)	0 (0.000%)	550452 (7.921%)	/dlst/tmp-Revio/r84065_20230630_064122/1_D01/hifi_reads/m84065_230630_072550_s4.hifi_reads.bc2011.bam	3fd0f147-29f0-4dc9-a599-48fe07623f17																														/dlst/tmp-Revio/r84065_20230630_064122/1_D01/pb_formats/m84065_230630_072550_s4.hifi_reads.bc2011.consensusreadset.xml	Snufc-Pg-04	HK-2cell
17	LNcap	E-202305-19819	20230523_충남대학교_김준_de novo_1	20230523_CNNU_Kimjun_de novo_1	83,542,499,128	5,474,380	m84065_230630_082802_s2	bc2013--bc2013	LNcap-Cell4 (LNcap)	7b3b101f-6d99-42ab-ae81-d5b168e8dcf2	84065	Revio01	a6656a18-fda4-4ce0-ab5c-295fe39d48c6	r84065_20230630_064122	1-20230630-18kb-4cell_Revio	admin	2023-06-30 05:47:22.337000+00:00	2023-06-30T06:48:16.0343828Z	LNcap	B01	hifiReads	0	225	0	false	true	false	false	false	0	Revio sequencing control	17863860	5873534 (32.88%)	11990326 (67.12%)	0 (0.000%)	113246 (0.944%)	138778 (1.157%)	0 (0.000%)	11279827 (94.07%)	198961 (1.659%)	4141 (0.035%)	86941 (0.725%)	1 (0.000%)	224302 (1.871%)	0 (0.000%)	158 (0.001%)	17404 (0.145%)	20379 (0.170%)	12145 (0.101%)	6 (0.000%)	34 (0.000%)	207 (0.002%)	7042 (0.059%)	0 (0.000%)	425110 (7.238%)	/dlst/tmp-Revio/r84065_20230630_064122/2_B01/hifi_reads/m84065_230630_082802_s2.hifi_reads.bc2013.bam	a32ad8f2-f94c-496c-8778-9704eeb3190f																														/dlst/tmp-Revio/r84065_20230630_064122/2_B01/pb_formats/m84065_230630_082802_s2.hifi_reads.bc2013.consensusreadset.xml	Snufc-Pg-04	LNcap
18	S-7599-muscle-2				41,614,050,865	2,639,512	m84065_230703_233734_s1	bc2014--bc2014	S-7599-muscle-2-S-4242-muscle-2-Pooling2ea-Cell1 (S-7599-muscle-2)	ed4da558-e8f7-4dd5-8e4d-b02b25394759	84065	Revio01	53c324eb-29eb-4391-b19d-11de67587d89	r84065_20230703_232811	1-20230703-17kb-1cell_Revio-1	admin	2023-07-03 09:37:58.438000+00:00	2023-07-03T23:28:46.0942434Z	S-7599-muscle-2-S-4242-muscle-2-Pooling2ea	C01	hifiReads	0	250	0	false	true	false	false	false	0	Revio sequencing control	15448216	5815759 (37.65%)	9632457 (62.35%)	0 (0.000%)	62421 (0.648%)	149886 (1.556%)	0 (0.000%)	9038117 (93.83%)	142635 (1.481%)	4434 (0.046%)	69522 (0.722%)	0 (0.000%)	196876 (2.044%)	0 (0.000%)	121 (0.001%)	8837 (0.092%)	10642 (0.110%)	8656 (0.090%)	8 (0.000%)	26 (0.000%)	184 (0.002%)	2513 (0.026%)	0 (0.000%)	328583 (5.650%)	/dlst/tmp-Revio/r84065_20230703_232811/1_C01/hifi_reads/m84065_230703_233734_s1.hifi_reads.bc2014.bam	636332b4-2813-45cb-824e-1582f3ec2949																														/dlst/tmp-Revio/r84065_20230703_232811/1_C01/pb_formats/m84065_230703_233734_s1.hifi_reads.bc2014.consensusreadset.xml		S-7599-muscle-2-S-4242-muscle-2-Pooling2ea
19	S-4242-muscle-2				43,495,191,219	2,912,095	m84065_230703_233734_s1	bc2015--bc2015	S-7599-muscle-2-S-4242-muscle-2-Pooling2ea-Cell1 (S-4242-muscle-2)	bd7fb21e-35a8-4a41-b80b-e51214fbe791	84065	Revio01	53c324eb-29eb-4391-b19d-11de67587d89	r84065_20230703_232811	1-20230703-17kb-1cell_Revio-1	admin	2023-07-03 09:37:58.438000+00:00	2023-07-03T23:28:46.0942434Z	S-7599-muscle-2-S-4242-muscle-2-Pooling2ea	C01	hifiReads	0	250	0	false	true	false	false	false	0	Revio sequencing control	15448216	5815759 (37.65%)	9632457 (62.35%)	0 (0.000%)	62421 (0.648%)	149886 (1.556%)	0 (0.000%)	9038117 (93.83%)	142635 (1.481%)	4434 (0.046%)	69522 (0.722%)	0 (0.000%)	196876 (2.044%)	0 (0.000%)	121 (0.001%)	8837 (0.092%)	10642 (0.110%)	8656 (0.090%)	8 (0.000%)	26 (0.000%)	184 (0.002%)	2513 (0.026%)	0 (0.000%)	328583 (5.650%)	/dlst/tmp-Revio/r84065_20230703_232811/1_C01/hifi_reads/m84065_230703_233734_s1.hifi_reads.bc2015.bam	ab395466-c22e-47ea-b478-885083a3e252																														/dlst/tmp-Revio/r84065_20230703_232811/1_C01/pb_formats/m84065_230703_233734_s1.hifi_reads.bc2015.consensusreadset.xml		S-7599-muscle-2-S-4242-muscle-2-Pooling2ea
20	Triticale	E-202306-19843	20230602_파이젠_박태석_de novo_1	20230602_PHZ_PTS_de novo_1	78,193,733,881	5,566,232	m84065_230707_101635_s4	bc2008--bc2008	Triticale-Cell4 (Triticale)	62a7a7c7-6207-4594-9558-be2145168188	84065	Revio01-84065	e507b9ca-ffb2-469d-b0ea-67d4ff753c0e	r84065_20230707_073518	1-20230707-15kb-4cell_Revio	admin	2023-07-07 06:32:33.674000+00:00	2023-07-07T08:37:00.4157995Z	Triticale	D01	hifiReads	0	270	0	false	true	false	false	false	0	Revio sequencing control	16787597	6021778 (35.87%)	10765819 (64.13%)	0 (0.000%)	48438 (0.450%)	276942 (2.572%)	0 (0.000%)	9901721 (91.97%)	173097 (1.608%)	4112 (0.038%)	85905 (0.798%)	1 (0.000%)	283597 (2.634%)	0 (0.000%)	136 (0.001%)	11518 (0.107%)	11112 (0.103%)	13819 (0.128%)	4 (0.000%)	61 (0.001%)	259 (0.002%)	3535 (0.033%)	0 (0.000%)	652842 (10.84%)	/dlst/tmp-Revio/r84065_20230707_073518/1_D01/hifi_reads/m84065_230707_101635_s4.hifi_reads.bc2008.bam	dd58ac88-ae90-44b0-9994-3fff89bd613b																														/dlst/tmp-Revio/r84065_20230707_073518/1_D01/pb_formats/m84065_230707_101635_s4.hifi_reads.bc2008.consensusreadset.xml	S_4242_muscle_2	Triticale
21	Snufc-Pg-08	E-202305-19829	20230526_파이젠_박태석_de novo_1	20230526_PHZ_PTS_de novo_1	60,145,338,033	3,968,914	m84065_230707_094529_s3	bc2018--bc2018	Snufc-Pg-08-Cell3 (Snufc-Pg-08)	7cb0287b-ee60-4631-bf13-1e2f5afb0dec	84065	Revio01-84065	df000993-21d9-447d-a18f-5a496a3caf32	r84065_20230707_073518	1-20230707-15kb-4cell_Revio	admin	2023-07-07 06:32:33.674000+00:00	2023-07-07T08:37:00.4157995Z	Snufc-Pg-08	C01	hifiReads	0	280	0	false	true	false	false	false	0	Revio sequencing control	14655427	4213158 (28.75%)	10442269 (71.25%)	0 (0.000%)	46546 (0.446%)	243593 (2.333%)	0 (0.000%)	9765716 (93.52%)	137468 (1.316%)	5217 (0.050%)	73142 (0.700%)	0 (0.000%)	188697 (1.807%)	0 (0.000%)	57 (0.001%)	8051 (0.077%)	8046 (0.077%)	10162 (0.097%)	4 (0.000%)	28 (0.000%)	106 (0.001%)	1982 (0.019%)	0 (0.000%)	401659 (9.533%)	/dlst/tmp-Revio/r84065_20230707_073518/1_C01/hifi_reads/m84065_230707_094529_s3.hifi_reads.bc2018.bam	c3a7468e-75f2-4ecd-a14d-3764dc34599d																														/dlst/tmp-Revio/r84065_20230707_073518/1_C01/pb_formats/m84065_230707_094529_s3.hifi_reads.bc2018.consensusreadset.xml	S_4242_muscle_2	Snufc-Pg-08
22	Triticale	E-202306-19843	20230602_파이젠_박태석_de novo_1	20230602_PHZ_PTS_de novo_1	70,543,641,561	4,745,074	m84065_230707_084402_s1	bc2008--bc2008	Triticale-Cell1 (Triticale)	243fcb81-a337-412b-84ae-4d88e3382aa5	84065	Revio01-84065	ccbb38ab-2bdd-4630-a153-bbeaeedc3958	r84065_20230707_073518	1-20230707-15kb-4cell_Revio	admin	2023-07-07 06:32:33.674000+00:00	2023-07-07T08:37:00.4157995Z	Triticale	A01	hifiReads	0	280	0	false	true	false	false	false	0	Revio sequencing control	15248113	5005136 (32.83%)	10242977 (67.17%)	0 (0.000%)	42025 (0.410%)	66304 (0.647%)	0 (0.000%)	9726731 (94.96%)	172387 (1.683%)	4644 (0.045%)	58805 (0.574%)	5 (0.000%)	173984 (1.699%)	0 (0.000%)	58 (0.001%)	16235 (0.158%)	11851 (0.116%)	9662 (0.094%)	4 (0.000%)	35 (0.000%)	159 (0.002%)	2113 (0.021%)	0 (0.000%)	584784 (11.68%)	/dlst/tmp-Revio/r84065_20230707_073518/1_A01/hifi_reads/m84065_230707_084402_s1.hifi_reads.bc2008.bam	40d811ab-9749-4bc9-b587-917769049fcb																														/dlst/tmp-Revio/r84065_20230707_073518/1_A01/pb_formats/m84065_230707_084402_s1.hifi_reads.bc2008.consensusreadset.xml	S_4242_muscle_2	Triticale
23	Snufc-Pg-00	E-202305-19829	20230526_파이젠_박태석_de novo_1	20230526_PHZ_PTS_de novo_1	61,572,063,512	3,992,444	m84065_230707_091423_s2	bc2017--bc2017	Snufc-Pg-00-Cell2 (Snufc-Pg-00)	ac898b3e-d87e-484f-8b9d-9aa287d3f297	84065	Revio01-84065	ea41e58f-8b6d-4a31-9cd5-07c32445e43d	r84065_20230707_073518	1-20230707-15kb-4cell_Revio	admin	2023-07-07 06:32:33.674000+00:00	2023-07-07T08:37:00.4157995Z	Snufc-Pg-00	B01	hifiReads	0	280	0	false	true	false	false	false	0	Revio sequencing control	14811372	4332303 (29.25%)	10479069 (70.75%)	0 (0.000%)	50597 (0.483%)	354899 (3.387%)	0 (0.000%)	9699228 (92.56%)	128473 (1.226%)	4146 (0.040%)	67908 (0.648%)	1 (0.000%)	192228 (1.834%)	0 (0.000%)	81 (0.001%)	8246 (0.079%)	9542 (0.091%)	11278 (0.108%)	6 (0.000%)	35 (0.000%)	242 (0.002%)	2756 (0.026%)	0 (0.000%)	312047 (7.203%)	/dlst/tmp-Revio/r84065_20230707_073518/1_B01/hifi_reads/m84065_230707_091423_s2.hifi_reads.bc2017.bam	dc08b51c-85e2-4b71-bc2a-100051acfeec																														/dlst/tmp-Revio/r84065_20230707_073518/1_B01/pb_formats/m84065_230707_091423_s2.hifi_reads.bc2017.consensusreadset.xml	S_4242_muscle_2	Snufc-Pg-00
24	Snufc-Pg-08	E-202305-19829	20230526_파이젠_박태석_de novo_1	20230526_PHZ_PTS_de novo_1	19,068,264,614	1,282,421	m84065_230710_080705_s2	bc2018--bc2018	Snufc-Pg-00-Snufc-Pg-01-Snufc-Pg-08-Cell2 (Snufc-Pg-08)	2042993e-2c5e-481a-9744-142f3e77e3e4	84065	Revio01-84065	07c95691-3170-46e2-8acb-46d73f190981	r84065_20230710_072700	1-20230710-15kb-2cell_Revio	admin	2023-07-10 06:41:12.905000+00:00	2023-07-10T07:27:54.3204735Z	Snufc-Pg-00-Snufc-Pg-01-Snufc-Pg-08	B01	hifiReads	0	280	0	false	true	false	false	false	0	Revio sequencing control	18736345	4509394 (24.07%)	14226951 (75.93%)	0 (0.000%)	56660 (0.398%)	129306 (0.909%)	0 (0.000%)	13546394 (95.22%)	151392 (1.064%)	4666 (0.033%)	96931 (0.681%)	0 (0.000%)	262937 (1.848%)	0 (0.000%)	127 (0.001%)	10512 (0.074%)	11623 (0.082%)	10141 (0.071%)	5 (0.000%)	32 (0.000%)	188 (0.001%)	2697 (0.019%)	0 (0.000%)	371583 (8.240%)	/dlst/tmp-Revio/r84065_20230710_072700/1_B01/hifi_reads/m84065_230710_080705_s2.hifi_reads.bc2018.bam	e7ec30b8-1fa7-4341-865a-1d986b27458e																														/dlst/tmp-Revio/r84065_20230710_072700/1_B01/pb_formats/m84065_230710_080705_s2.hifi_reads.bc2018.consensusreadset.xml	Snufc-Pg-08	Snufc-Pg-00-Snufc-Pg-01-Snufc-Pg-08
25	Snufc-Pg-01	E-202305-19829	20230526_파이젠_박태석_de novo_1	20230526_PHZ_PTS_de novo_1	13,248,154,597	924,962	m84065_230710_080705_s2	bc2016--bc2016	Snufc-Pg-00-Snufc-Pg-01-Snufc-Pg-08-Cell2 (Snufc-Pg-01)	562997e0-f133-474a-9467-87f9e0506a91	84065	Revio01-84065	07c95691-3170-46e2-8acb-46d73f190981	r84065_20230710_072700	1-20230710-15kb-2cell_Revio	admin	2023-07-10 06:41:12.905000+00:00	2023-07-10T07:27:54.3204735Z	Snufc-Pg-00-Snufc-Pg-01-Snufc-Pg-08	B01	hifiReads	0	280	0	false	true	false	false	false	0	Revio sequencing control	18736345	4509394 (24.07%)	14226951 (75.93%)	0 (0.000%)	56660 (0.398%)	129306 (0.909%)	0 (0.000%)	13546394 (95.22%)	151392 (1.064%)	4666 (0.033%)	96931 (0.681%)	0 (0.000%)	262937 (1.848%)	0 (0.000%)	127 (0.001%)	10512 (0.074%)	11623 (0.082%)	10141 (0.071%)	5 (0.000%)	32 (0.000%)	188 (0.001%)	2697 (0.019%)	0 (0.000%)	371583 (8.240%)	/dlst/tmp-Revio/r84065_20230710_072700/1_B01/hifi_reads/m84065_230710_080705_s2.hifi_reads.bc2016.bam	47ab6889-8575-4b7a-a253-4df1a7f7846d																														/dlst/tmp-Revio/r84065_20230710_072700/1_B01/pb_formats/m84065_230710_080705_s2.hifi_reads.bc2016.consensusreadset.xml		Snufc-Pg-00-Snufc-Pg-01-Snufc-Pg-08
26	Snufc-Pg-00	E-202305-19829	20230526_파이젠_박태석_de novo_1	20230526_PHZ_PTS_de novo_1	29,263,988,539	1,926,934	m84065_230710_080705_s2	bc2017--bc2017	Snufc-Pg-00-Snufc-Pg-01-Snufc-Pg-08-Cell2 (Snufc-Pg-00)	4957d9d8-6c1a-4a02-a32d-19221add86ae	84065	Revio01-84065	07c95691-3170-46e2-8acb-46d73f190981	r84065_20230710_072700	1-20230710-15kb-2cell_Revio	admin	2023-07-10 06:41:12.905000+00:00	2023-07-10T07:27:54.3204735Z	Snufc-Pg-00-Snufc-Pg-01-Snufc-Pg-08	B01	hifiReads	0	280	0	false	true	false	false	false	0	Revio sequencing control	18736345	4509394 (24.07%)	14226951 (75.93%)	0 (0.000%)	56660 (0.398%)	129306 (0.909%)	0 (0.000%)	13546394 (95.22%)	151392 (1.064%)	4666 (0.033%)	96931 (0.681%)	0 (0.000%)	262937 (1.848%)	0 (0.000%)	127 (0.001%)	10512 (0.074%)	11623 (0.082%)	10141 (0.071%)	5 (0.000%)	32 (0.000%)	188 (0.001%)	2697 (0.019%)	0 (0.000%)	371583 (8.240%)	/dlst/tmp-Revio/r84065_20230710_072700/1_B01/hifi_reads/m84065_230710_080705_s2.hifi_reads.bc2017.bam	4df39a91-eca0-4de1-b75d-a4df49cc953f																														/dlst/tmp-Revio/r84065_20230710_072700/1_B01/pb_formats/m84065_230710_080705_s2.hifi_reads.bc2017.consensusreadset.xml	Snufc-Pg-00	Snufc-Pg-00-Snufc-Pg-01-Snufc-Pg-08
27	Triticale	E-202306-19843	20230602_파이젠_박태석_de novo_1	20230602_PHZ_PTS_de novo_1	80,621,753,345	5,488,938	m84065_230710_073639_s1	bc2008--bc2008	Triticale-Cell1 (Triticale)	638cd27f-391f-4674-b79a-fbcaf4f5003b	84065	Revio01-84065	7c4ab3af-f8ca-408c-a2d4-ec8fb7f66afd	r84065_20230710_072700	1-20230710-15kb-2cell_Revio	admin	2023-07-10 06:41:12.905000+00:00	2023-07-10T07:27:54.3204735Z	Triticale	A01	hifiReads	0	280	0	false	true	false	false	false	0	Revio sequencing control	16330240	5901635 (36.14%)	10428605 (63.86%)	0 (0.000%)	40867 (0.392%)	394163 (3.780%)	0 (0.000%)	9488417 (90.98%)	182941 (1.754%)	4613 (0.044%)	72570 (0.696%)	1 (0.000%)	240905 (2.310%)	0 (0.000%)	109 (0.001%)	15276 (0.146%)	10887 (0.104%)	14510 (0.139%)	3 (0.000%)	62 (0.001%)	266 (0.003%)	3882 (0.037%)	0 (0.000%)	689306 (11.68%)	/dlst/tmp-Revio/r84065_20230710_072700/1_A01/hifi_reads/m84065_230710_073639_s1.hifi_reads.bc2008.bam	b90d5585-d97b-45ce-9813-5c59ce6b4740																														/dlst/tmp-Revio/r84065_20230710_072700/1_A01/pb_formats/m84065_230710_073639_s1.hifi_reads.bc2008.consensusreadset.xml	S_4242_muscle_2	Triticale
